content,title
손발은 따뜻한편인데 종아리 팔같은 부위가 차가워요 여름에 반팔 반바지를 입고 있으면 살 드러나는 부위요 시리다못해 이여름에 추워요긴바지를 입는다던지 하면 나은데 이것도 치료방법이 아니고이불속에 다리를 넣어도 시린 느낌이 많이있어요얼음을 놓은부위가 나중에 아픈것처럼어느 병원에가서 진찰을 받아야할까요?작년 여름에도 이랬어요 그때도 폼롤러로 다리 운동하고 별짓을 다했는데제생각엔 혈액 순환이 안되서 그런것도 같고아침 저녁으로 걷기 운동도하고 하는데 ㅠ참 그리고 밤에는 하지불안증후군이 있어요다리가 내 다리 같지 않고 욺직여야되고 잠을 못자겠어요 여기저기 아픈곳이 늘어나니 우울해 죽겠어요어느 과에 가서 진료를 받아야 할까요?,피부가 차갑고 시려요
몸이 찌뿌둥 하네요ㅜㅜ;;찜질방에라도 가서 땀이라도 빼고 와야 하나?생각중 입니다~몸에 독소가 많이 쌓였나 싶기두 하구요주말이라 찜질방 가족단위로 오셔서 정신 없을까요?덥다고 에어컨바람 찬기가몸속에 들어와 내몸이 오작동 나는 느낌이랄까요잘때는 덥다고 창문열고 잣더니 목이 쐐~하니 감기몸살 증상이 오네요우갱님들도 여름 냉방병 조심들 하세요~,냉방병 
요즘 일이 바빠서 그런지 더워서 그런지 너무 너무피곤하네요 몸도 무겁고.. 찌뿌둥 ㅠㅠ  자도 잔거같지도 않고 몸이 천근만근인거같아요  우갱님들 피로에 효과 보신거 있으심  추천좀 부탁드릴게요~,만성피로.. 어떻게 하세요?
"1,2년 사이에 생리 주기가 조금씩 당겨지더니 이번달에는 너무 빨라 깜짝 놀랐어요. 생리할때 피곤하고 머리도 아프고 ..주변에 물어보니 폐경기 증상의 시작이라는데 급 우울 하네요. 그러면서 갱년기 온다고 잘 극복하라네요. 제 주변에 갱년기로 고생하시는분들 많아 미리 걱정 되네요. ",생리주기
"5월에 피검사에서 중성지방도 작은데ldl만 179나와서 한달 약먹구그때부터 전 밀가루 끊고(면.빵)커피믹스 끊고매일 토마토와 양파껍질우려마시고호두 5~7알 요가 필라 건성이라도 꾸준히 하고 지금 한달반 되었는데그리 안빠지던 살이 빠져요~~그동안 저녁굶고등등해도 안빠지던데건강생각해서 약먹기싫어서 하니 빠지네요밀가루,믹스를 끊어서인지...5/17고지혈진단후 부터현재까지 3.5키로 빠졌어요참 커피믹스는주일날만 두잔!! 이건 저에게주는 행복...8월에 가서 피검사 다시해보고그래도 높으면...유전성라평생 약먹어야해요 ㅜ에고...근데 제가 아침을 안먹구 출근때 가끔 라떼 시럽없이 마시는데그 우유가 콜레스테롤에 안좋은지좋은지 모르겠어요것도 전 샷하나에 우유 반만 마시거든요...암튼 8월 피검사해보고 보고해드려볼게요여기 갱년기로 급콜레스테롤 높으신분들계셔서올려봐용^^현재 올초부터 상열 홍조 식은땀 골반통 생리는 3개월째 안하네요--넘 긴글.....죄송^^",LDL콜레스테롤
갱년기 완젼히 돌입하면  얼굴에 열이 후끈 달아오르잖아요. 이거 줄일 수 있는 방법 없나요? 아시는 분이 미리 몸에 맞는거 먹어보거나 운동 열심히 하라시던데... 열 오르는건 평생 가는건가요?,얼굴에 열 오르는거..
동네내과병원에서 고혈압 당뇨 동반된항진증으로메티마졸 처방받았습니다다음주에 다시검사받을건데강남세브란스(종합병원)로옮겨야될까요그냥 동네내과병원다녀야 될까요?,갑상선항진증 도움받고싶어요
,19)  갱년기에 (폐경전)  임신될 확률 거의 없는건가요?
정확하게는 숙면을 못하네요.자주 깨고 아침이 너무 피곤하네요.운동도 하는데 왜 이럴까요?ㅠ,불면증?
오늘 아침부터 갑자기 아랫배가   묵직하니 ....  걷기조차  불편 하더니  지금은 그나마 나아졌는데.... 엉덩뼈 아래중간쪽이 아프네요 ㅠ 도대체  이런증상은 뭘까요 ?    ,아랫배  묵직한  증상
4월말쯤 친동생이 하늘로 가고스트레스가 심해불면도 오고 (졸피뎀복용)기분전환으로 6월 초순쯤일본여행다녀온후몸이 너무 힘들고급격하게 살빠져검사하니 항진이라네요좀 더 큰 병원가보기전인데여러가지로 너무힘드네요경험자분들 조언부탁드립니다,갑상선 항진
얼마전 장이약간부었다고 동내병원에 며칠입원하고 집에왔는데 며칠전 누워서 배꼽엽아래배를만졋는데아프서 그냥괜찬겠지 했는데 이번주말에 아들한데말하나까 빨리병원가자해서토요일이라일찍병원가서cT짝으니까 맹장이라고빨리쿤병원가라고해서 일산병원응급실가서 응급수술하고오늘퇴원했는데 약먹을려고 혼자늦은 점심을먹는데 왜눈물이쏟아지는지 ㅜ울면서꾸역꾸역밥먹고 약먹고 ㅠㅠ 희귀병으로 4번의대수술할떼도안율었는대 이젠나이먹었는지 수술대위에서도 무서워지고  맘이 약해지내요  혼자있으니 더 서글퍼지네요  우갱님들 건강잘챙기세요 ,서굴퍼서눈물이자꾸나요
"습하면 몸이 쳐지는것 같아서아침부터 열일 시켜요삭신 욱씬거려 일어나 움직였더니또 멀쩡해지네요아~~누워 있늗것도 안되는 나는,,,,,",제습기가 열일 해요
언제부터인지 비오기전날부터 몸이 무겁고 찌뿌둥하고.아침에 일어나면 두들겨맞은듯 몸살과 근육통으로 일어나기가 힘들어져요. 첨엔 감기인가싶어 약도먹고했는데 비가 오면 항상 이렇더라구요...할머니들 비올때 무릎아픈것처럼..이렇게 맛이 가나봐요흑흑,비오는 날 컨디션어떠세요?
자다가 숨이 막히는거같아 몇번씩 깨요첨엔 수면무호흡인가 싶었는데ᆢ가슴이 답답한거 같아 오늘은 일찍 깼어요어디 아프면 죄다 갱년기증세로만 생각하려니 좀 불안한것도 있고저같은 증세 있는분 계세요?병원을 가면 어디로 가야할지ᆢ비가 많이 오네요~빗소리는 좋지만 다들 비 피해없는 하루 보내세요^^,혹시 이런경험 있으세요?
5월까지 생리했고 이번달은 안하고 있는데~~~~~바로 폐경일까요?산부인과 가볼까하는데 조언좀 해주세요~~~상체발열이  간헐적으로 느껴져요더워더워 자주하게되요좀 생리가늦겠지하고  크게 생각안하고 있다 이상해서 찾아보니 갱년기증상이 나타나고  있다는거ㅠㅠ불안해서 화애락주문해서 복용한지 이틀되었구요,갱년기 접어든거 가터요ㅜ
몸에 검버섯 같은게 하나씩 생겨요. 넓다란건 아니지만 쬐그만게 똥그랗게 여기저기 생기는데 너무 보기 싫어요. 이거 없애기 어려운가요? 레이저로 없애도 나중에 또 생기는지.. 허벅지 이런데도 있는데 일일이 의사에게 보기기 부끄럽기도 하고.. 계속 신경쓰이네요,검버섯인지 속상하네요
"저는 갱년기 증상이 가슴두근거림으로 왔나봐요불면증은 좀  더됐고,,지금도 두근두근 숨쉬기힘들어요ㅜㅜ언제쯤 좋아질까요??^^참고로  요즘  갱년기에 좋다고 칡즙먹고  훼라민큐도 먹고 요가도 신청하고ㅎㅎ  병원호르몬제도 먹고이것저것 하고  있는데,,  아직 좋아지는게  없어서힘드네요시간이  약일까요?",가슴두근거림
전 갑상선에 물혹유방 에물혹 난소물혹 있어요ㅠㅠ6개월마다 검사해요ㅜ몸에. 물혹이 잘생기는체질인가바요ㅡㅡㅡ늘 건강 염려증 에 씨달리네요~우리 님들도저처럼 물혹들 잇으신가요?ㅎ날이 더워서 그런데다미세먼지도 잇구ㅜ에어컨에. 공기청정기 에선풍기에 또비까지와서제습기에. 난리가 아니네요 휴 ㅜ울 님들시원한 굿밤 을 되셔요~♡♡♡,물혹
"4일전부터 종아리가 아파요.걸을때 알 배기는 것처럼 묵직하고, 발목과 발뒤꿈치도 무거운 것 같고.전혀 없던 증상이라 당황스러워요ㅠ지난주에는 자고 일어나서 발디딜때 발뒤꿈치랑 발목이 저린? 듯한 증세가 며칠있다 사라졌고, 이번주에는 걸을때 종아리가 아프네요.그냥있어도 부은 느낌(외관상으로는 전혀 붓지는 않았어요)일단 한의원에 가서 침은 맞았는데 뭐 특별히 해주는 얘기는 없네요ㅠ네이버에 검색해보니 허리디스크 혹은 하지정맥 등 무시무시한 얘기만 나오고... 신경외과를 다녀와야할까요? 저같은 증세 혹 있으신분 있나요?모든게 갑자기 새로운 증상들이 생기니 슬퍼요ㅠ",종아리가 아파요 ㅠ
눈이 자꾸 감기고  너무 힘드는데 희안하게 누우면 말똥말똥 진짜 몸은 지치는데 왜그런지...  이런것도 갱년기때문 일까요?,저도 피곤하네요
갱년기에 불면증에 시달린다는데 저는 왜 잠을 많이 잘까요~~특히 오전에 기운없어 쇼파랑 한몸됐다가 자고 일어났네요~~오후되면 좀 나아지고~~밤에도 잘자는데~ㅠ할일은 많은데 넘게으름 부리네요,기운이 없네요
피곤하네요 잠설쳤더니~~  자고싶은데 잠은 안오고;;; 눈이 빠질거같이 따갑고   시원한 팥빙수나 한사발 때리까요~~,겁나피곤~~~
"여기는 다 언니들만 계시는듯..여기서 동갑도 못 봤네요~^^최근에 너무 피곤하고 힘들고 잠도 잘 못자서 한약 지었어요 한약에 불신 많아서 여간하면 안 먹고싶은데 발등에 불 떨어진 심정으로 지어왔네요냄새 별로 안나고 약간의 계피향만 나구요, 색도 맑고 그러네요 먹기는 쉬운데..보통 생각하던 보약과 약간 달라 효과 있을까싶은 의구심이 들어서요어제부터 먹기 시작했어요과연 한약이 이런 피곤에 효과 있을지,맑은 한약이랑 탁한 한약이랑 뭐가 다른지,알고 계시는 언니 안계실까요?",한약 지었어요
나름 시력은 안정적이다 자신하면서 살았는데 요즘들어 핸드폰을 가까이 보지 못하는것이 속상하고 글씨 쓰려고 바짝 댔다가 멀찌감치 ㅠㅠ 안경을 한번 써볼까해도 절대 어울리지않고  그나마 눈이 젤 이쁜구석인데 말이죠 ㅋㅋ 시력 어떠세요들?,이러면 안되는데 ...
3년전까지만 해도 땀이라는것을 잘몰랐죠.그런데  수술하고후부터봄.여름겨울은 땀이 잘안나요 그런데여름만되면 다른곳은 땀이 안나는데 얼굴에서만  땀이 너무나와서 화장을 못해서 고민 혹시 이것도 갱년기~~~,혹시 이것도 갱년기증세
올봄부터발이시려요ㅡㅠ이것도 갱년기증상인가요ㅡㅜ손발이엄청따뜻한편인데이여름에 샌들을못신겠어요ㅡㅜ나만이런가요아님 저처럼 발시린분들계시나요?,발이시려요ㅡㅠ
뭘좀 먹으면 기운이 날까요?이거저거 먹고 싶은건 많은데막상 먹으면  입에서 돌아다니고목에  안넘어가요몸살로 어제 병원가서 링겔맞고 온후로 더 그렇네요속이 허하니까 매운게 땡겨서 아구찜 시켰는데젓가락 5번 겨우하고 놓고밤엔약땜에 라면이라도 먹어보자고 끓여서는3번먹고 다 버렸어요아침에 전복죽도 겨우 5숟가락 먹었어요입안 염증땜시 수박말고는 다른과일도 못먹어요본의 아니게 다이어트 하네요근데 너무 먹고 싶어요나이드니 기운이 없어서 더 오래 병치레하는것 같아요50키로 나가는데 몇키로 더 빠진것 같아요 ㅠ,입맛이 없어요
작년 겨울 들어설때부터 어깨가 안조트라고요운동하면되겠지 했는데그냥저냥 매번 똑같아서 방치 아니 방치 하면 보냈는데올해 봄부터 더 안조아지드라고요병원가니 염증있다고 하네요염증약은 일딴 먹기로하고한의원 방문하니 왜케 늦게 왔냐고..혼났네요ㅋㅋ당분간 오래도록 침치료하기로 했네요모두 아푸면 일찍일찍 병원갑시다 ..,아푸지맙시다
저는 아직 폐경은 아닌데요생리전 증상이 너무 오래가서한달 내내 생리전 가슴아픈거 일주일 배아픈거 몇일 정작 생리는 삼사일 근데 또 찔끔 찔끔 하는게 몇일거의 한달 내내 생리대에 의지해서 사는거 같아요언제 어떻게 될지 몰라서요이게 폐경증상인지아가씨때는 몇달에 한번 생리할정돈루규치적이지 않았는데 폐경을 앞두고 2년가까이 날이 딱딱 맞아요이것도 폐경증상인지도 궁굼하네요ㅠ,폐경~~
이비인후과갔더니ᆢ턱아래오른쪽침샘이부었다고하네요ᆢㅠ임파선이부은게아니라네요CT찍고수술해야된다고해서다른이비인후과갔더니일단항생제약먹고상태지켜보자고해서약만타가지고왔네요~걱정되네요~~,턱아래침샘이부었다는데?
지난주부터 생리 하려고  식욕이 생기고 가슴이 옷만 스쳐도 그리 아프더만.. 이번주되니 덜 아파서 생일 하려나 하고 기다리는데 아직도 안오고 있네요;; 손님맞이 준비하니 더 안오는걸까요.. 무심히 있어야 살포시 올까요..ㅎㅎㅎ ,손님맞을 준비안해야 하나요'';;
여기도 비가 오기 시작하네요.잔 거 같지않은 몽롱함으로 소파에 드러누워반수면 상태로 있었더니 두통이 오네요~날씨탓인가 물먹은 솜처럼 몸도 처지고.일단 따뜻한 커피의 카페인 도움을 받아야 겠어요.날씨 닮지마세요~^^마음먹는만큼 행복한 하루보내요~~,수면부족과 두통.
저는 고질적인 두통을 가지고 있긴해요.고딩때부터 게보린이 필수였으니까요그러다  사회생활하면서는  타이레놀중년으로  오면서는  이미그란이라는  처방약을  가지고 다녀요.한번  두통을  시작하면  죽고싶을정도 였어요.그러다  요즘은  모닝두통이  오네요.자고 일어날즘  새벽녘  눈부터  살살 아파져요.기존두통 증상인지  갱년기두통인지...다음생엔   두통없는  머리를  가지고싶어요.이번생엔  글럿어...;;;,두통
지난달까지매달  정확하게  날짜맞춰생리했었어요근데 이번달은 일주일 넘게안하네요손에 땀도 많이생기고제가 궁금한건규칙적이던 생리가 갑자기끊기기도하나 해서요질문드려요,매달  일정하게 생리하다  갑자기끊길수도있나요?
어제피곤했는지나들이다녀온후혀아래부분이오돌도돌올라오더니ᆢ밤새미열처럼덥고그러더라구요아침에일어나니 턱아래오른쪽임파선 이부었더라구요 ᆢㅠ잠깐더운데나갔다왔더니 더부었고만지면약간통증있네요~저는류마티스 약먹고있거든요피곤해서일까요?왜이러는걸까요?사람많은곳에가는게아닌데 ᆢㅠ어제또넘더웠쟎아요 ᆢ,턱아래 임파선부음?
생리가 세달동안 안 나오다 다시 나온 후로 다시 정상적으로 생리 하시는 분 계시나요? 아니면 이제 또 한동안 생리 안 나오는 건가요?,생리가 세달동안 안 나오다 다시 나오는데요
가입후첫글입니다 눈팅만하다가ᆢᆢ 2주전부터  오른쪽팔을 올려다내려다 하는게 영 불편하더라구요! 한쪽으로잠을 잘못잤나 생각하고 괜찮겠지했는데ᆢᆢ 여전히계속 팔돌리고 올리는게 불편하구 정확히 등쪽 날개쭉지안쪽이 아파요!   혹시 오십견 경험해보신분 ᆢ제 경우도맞는지요?ㅜㅜ,오십견ᆢ?
"안녕하세요. 가입하고 눈팅만 해왔는데, 건망증 실화 이야기보고 갑자기 생각나서 함 적어봅니다.  십몇년전에 병원약 독한걸 먹고 쓰러져 잔적이 있어요. 아침에 일어나서 외출할려고 아파트 지하주차장에 가보니 늘 주차하던 자리에 차가 없는거예요. 지하주차장 2층까지 있는데 다 뒤지고 또 뒤져도 없어서 경비원 아저씨한테 차 없어졌다고 하니 심각한 얼굴이 되시더군요. 경비원 아저씨들 회의하고 난리가 났었던 거예요.  어쨋든 빨리 찾아야겠다는 생각에 집 앞 파출소로 향했어요. 10살난 딸램이 지도 경찰아저씨보고 싶대서 같이 데리고... 경찰 아저씨께 차 없어졌다니 심드렁하게 경찰차를 타래요. 경찰차타고 아파트 주위를 한바퀴 돌아주시더군요.  그런데 똭!!! 아파트 상가 주차장에 제 꼬질한 마티즈가 있는거에요 ㅠㅠ( 차나 좋으면 쪽팔리지나 않지 ㅠㅠ) 경찰아저씨가 웃으면서 전날 술먹고 대리 시키고 차 댄곳 몰라서 찾아오는 사람이 그렇게 많대요. 아줌마만 그런거아니니 괜찮대요.  ㅋㅋ  제가 아파트 상가에 차 대고 병원갔다 집에 그냥 걸어간거였어요. 술 먹은거 아닌뒈...  차 찾았다고 경비원 아저씨께 말씀드리니 화내시면서 아줌마 술 드셨어요? 지금 우리 다 비상걸렸었다구요. 하드라구요. ㅠㅠ  지금도 생각하니 쪽팔리네요. ㅎㅎ  울 딸램 경찰차타고 엄마차 찾은거 챙피했다고 가끔 말해요. ㅋㅋ  다들 즐건 주말 보내세요~",건망증 이야기보고~
"건망증 일화 어디까지 있으세요?올들어 더 심해진 건망증..올해 초,마트에서 산, 호떡빵 구워먹으려고 후라이팬에 호떡 올려놓 고 까먹어 새까맣게 태워먹은 일을 시작으로 해서,목욕탕가서 옷장 문 열어놓고 옷장열쇠 찾는다고 난리법석,핸드폰으로 유튜브 음악듣고 있으면서, 전화하려고 핸드폰 찾는다고 난리난리,세탁기 돌린 후, 빨래 꺼내는거 깜빡하고 밤새 빨래들이꺼내달라고 세탁기안에서 아우성 친 일,또또또 아주아주 많은데 지금 생각이 안나고요,,,오늘 또 대박 건망증 사건 기록.어제 지하주차장에 차세우고 물건꺼낸다고 조수석 뒷문열어서 물건꺼내고 손에든 물건만 챙겨서 뒷문을 안 닫고 왔나봐요.오늘 낮에 평소처럼 지하주차장으로 가서 운전석 문을 열려는데 헐, 뒷문이 활짝 열려 있더라구요.오 마이 정신줄~~차안에 귀중품은 없었으니 일단 안심.정신줄 챙기며 혼자서 뭐라뭐라 중얼중얼..오늘 또 건망증 시트콤 한 편 찍었어요ㅜㅜ",건망증 실화
언니들 걱정덕인지사진상으로 제머리 깨끗하답니다..혈류들도 잘 흐르고.. 편두통이 많이 심한거라네요..편두통이 심해도 얼굴 마비증상이 일어날수있데요..스트레스 많이 받지말라하시고모든걸 편안하게 생각하라는데아직 그게안돼네요..성질이 모난것도 아닌데..암튼 언니들 모두모두 감사드려요..저는 몇일 치료하고외래로 다니고하면 괜찮아 진다하니 시간이 약인듯합니다..모두모두 감사합니다,언니들걱정 덕분에 멀쩡 하답니다..
안녕하세요~~ 어젯밤 다른카페를 통해서 알게되어 바로 가입하게 되었어요^^  갱년기라는 한단어에 공감해서요 뭔가 든든한 동지가 생긴거같아요 열심히 활동할께요 요즘 왜케 피곤한지 도대체 뭐가 어뜨케 잘못된건지 갑가기 걱정이되네요 운동부족인지ㅠ  혹시 이거 먹고 피곤한게 해소되었다 하는게 있으면 추천 부탁드려요~~,피곤 쩔어요 ㅠㅠ
얼마전 위랑 대장내시경 검사했는데요위염이라고 결과가 나왔어요이게 먼 병인가요?소화엔 이상이 없어서 그동안 위 걱정은 안하고 살았는데아침에 일어나면 약간 속이 쓰린 느낌이 있던데위염 때문인가요?원래 아침에 공복이면 그런 느낌이 있지 않나요?주변에 같은 증상없어서 낯서네요위염은 먼 병인가요?,위염이면?
아침부터 주사맞고있어요몇년전 갑상선암수술하고 후유증으로 칼슘수치가 항상 바닥이에요 약 먹고 수시로 주사맞고 초창기엔 입원 반복 ~지금은 세련되서 ㅋㅋ증상오면 주사맞으러와요 오늘 새벽부터 또 마비와서 응급실가려다 참고 단골 병원 으로왔네요 병원도 단골이 있으니 ㅠ주사맞고 힘내서 또 살아봐요 우리 ~,칼슘주사
갑자기 식은땀 너무나서요 저 다 벗고 있어요 혼자요 ㅋ 남편은 각방써요 샤워하고 선풍기앞에서 ㅎ,야해요 ㅎ
"몇 일 전 산부인과 검사결과에서 5년 후 폐경을 예상하네요~제 동갑내기 친구들 중에 자신이 몇 년 전부터 갱년기 증상이 몸과 정신적으로 왔다는 친구들이 꾀 있는데.....저는 아직 친구들과 같은 증상이 없는 것 같아서 궁금합니다~5년 후 폐경이라 함은 그 전부터 서서히 여성홀몬의 수치가 줄어들지 않을까요?따라서 그 전부터 갱년기 증상이 나타나지 않을까요?아님, 폐경 후에나 갱년기 증상이 나타나는 것인가요?미리 마음의 준비 차...^^",폐경과 갱년기 증상 같은 시기에 오나요?
어제 머리아프다고글오렸는데걱정해주시고 챗주시고 염려해주신 우갱언니들너무너무 감사해 이렇게 인사드립니다 오늘 엠알아이랑 엠알에이찍었고결과는 내일 나온다네요..아직은 진통제로 버티고있습니다..ㅋ  먹는것보만 맞는게 잘듣네요..좀 들아프니 이렇게 인사도들입니다챗주시고 걱정해주시는 언니들 눈물날정도로감사드려요...우갱은정말 친정식구같아요...모두모두 사랑합니다..,모두감사드려요..
간혹 눈밑떨림은 간간히 있었는데 오늘 아침부터 갑자기 아랫입술이 떨리네요.입술이 떨린적은 첨이라서요.낮에는 괜찮은거같더니 밤되서는 다시 떨리고있어요.인터넷 검색해보니 스트레스나 마그네슘 부족이라고 나오던데 갱년기현상은 아니려나요?ㅠㅠ,입술떨린적 있으세요?
"저는 치과공포증이 있어요병원 오기싫어서 참다참다 왔는데무서워요ㅠㅠ저같은분들 계시죠?계시다고 해줘요~~저만 그런거 아니라고ㅠㅠ기계소리,물튀는거 마취 무서워요~~ㅠ그래도 맛있는거 많이 먹을려구 꾹 참고 기다리네요~~ㅎㅎ이가 좋은분들 진짜 부러워요~~",치과 와서 기다리고있는데 힝ᆢ무서워요
여기저기 욱신 욱신 근육통 너무 피곤하네요 ㅠ,오늘 왜이렇게 몸이 힘드나요?
흐르몬 이상이오면 몸에서 냄새 많이 나나요?정수리랑 겨드랑이랑 안그랬는데 냄새가 나요 ㅠ,냄새
갑자기 왼쪽으로 머리가아프더니왼쪽 얼굴 앞면 느낌이 이상해요..치과가서마치한것처럼...얼굴움직임에는 큰 문제는없는것 같은데자꾸왼쪽 광대쪽을꼬집어보게되요...,머리가 아파요
아는 동생이 산부인과 개인병원에 갔는데 자궁에 혹이 있는데 수술해야될것 같으니큰병원가라고합니다큰병원가서 조직검사 받고(암검사포함)수술 받으면 얼마나 입원해야 하나요?아직 20대고 아가씨인데  제가 경험이 없어서대답해줄수가없네요,자궁 혹 제거해보신분 계신가요?
정말 미치겠어요 잠이 안와서 3시간 넘게 뒤척거리다 결국 자는걸 포기하고  우갱에 들어왔어요. 새벽 3시20분이네요. ㅠ ㅠ ,미치겠어요 잠이 안와서
"오늘 3번째로 대학병원 갔는데 1번 적출,2번 근종만 떼기,1번은 기냥 끝이고 2번은 mri찍어보고 가능하면 하는데 힘들면 못하고 해도 또 생길수 있다고..폐경되면 괜찮지 않을까요 했더니 몇년 고생해야 되는데 걍 수술하시죠~8센티 좀 넘는 큰놈 하나 1~2센티 짜리 3개..어째야 할까요?  결정해서 다시 오라는데..깝깝하네요..",근종수술이요..
"45세.  생리가 4~5개월에 한번. 어깨결림이 심한데 직장일때매 병원은 거의 못가네요. 밤에 더웠다 추웠다 화장실은 기본 3번이라 잠을 잔건지 만건지 ... 식욕두 별로 없어서 다이어트하는 동료 직원들이 하두 먹재서 할수 없이 삶은 계란 1개. 캔커피하나  고구마 한쪽... 그나마 집에서 밥 반공기들어가고요.여름이라 그런지 ,잠을못자 그런지 식욕도 없고 기운도 없고 그러네요 ㅠㅠ",식욕이 없어요 ㅠㅠ
"소파, 침대만 보면 눕고 싶어요. 그 안락함의 유혹을 참기가 힘듭니다.  주중엔 아침 6시 기상, 아침 준비, 출근준비 하고 뒤돌아 정리된 침대를 보면 또 눕고 싶어요 퇴근 후 저녁먹고 치우고 나면 정말 앉아있질 못하고 쇼파에 눕네요..  제가 저혈압이긴 해요 게으른거겠죠? ㅎㅎ",누워있는 버릇
"제가 이런걸로 고민글을 쓰게 될줄은 몰랐어요.첨엔 어깨부터 좀 우리하게 아프더니이제 팔뚝 근육까지 뭔가 힘이 잘 안들어가면서 불쾌하게 느껴지는 아픔이 있네요.이건 어떻게해야 나아질 수 있을까요,오십견 같지는 않은데 근육이 손상된건지.그 와중에 교통사고까지 나면서 스티어링휠에 가슴을 부딪쳐서희안하게도 멍은 안들었는데기침도,웃는것도 심지어 딸꾹질도 힘들었었어요.침대에서 기상할때 바로 일어나지 못해 몸을 뒤틀어 팔로 지탱한후 상반신을 일으키기를 한달정도하니이젠 통증이 예전만큼 심하지는 않고 그래도 느껴지지요.아까 로버트 태권브이 글 ...무쇠팔 무쇠다리 완전 부러워하는 요즘이에요.아직 젊다면 젊은 나이이고,건강하게 나이들고 싶은데몸 여기저기에서 나 여기있네하고 신호 보내네요.혹시 저랑 비슷한 경험 있으신분들 계시면효과본 테라피 추천 좀 부탁드릴께요.","팔근육과 어깨통증, 건강하게 나이들고 싶어요"
원래  발에 땀이 안나는 체질~발꿈치에 굳은 살을 벗겨 내곤 하는데요이것두 갱년기 증상인지발가락 사이에 습진 같은게~간질간질~~ㅠㅠ혹시 습진에 좋은약~~알려주세요ᆢ,습진요~~
기운 센 천하장사  무쇠로  만든  사람 ..생략 무쇠팔~ 무쇠다리~ 로켓트  주먹~! .. 생리전  일주일  할머니처럼  늘어져 내 팔  하나  들기도  버거울때 갑자기 이 노래가  떠오르며  나즈막히 읖조리는데 왜케 슬프던지.. 예전엔  미처  몰랐어요. 이젠  팔다리  가늘고  긴  사람보다 짧고  굵더라도 힘  좀  쓰는  사람이  부럽네요,이 노래가  이토록  눈물나게  슬픈지  이제서야  알았어요
밤에 화장실을 너무 들락거리네요 별로 안나오는데 누우면 화장실 가고 싶고 미치겠어요. 어째야 할지 낮에는 잘 안가는데 밤엔 심해요,밤에 화장실을 너무 들락거리네요
3월부터 생리 주기가 변하더니 두통과 불면증이 왔어요 이것들과 싸우느라 새벽6시 밤 10시에 헬스 가고(아파트 헬스장) 오전에는 에어로빅  오후에는 탁구 (수 목) 내 평생 이리 열심히 운동 하기는 첨이예요 남편이 갱년기라 해도 콧방귀도 안뀌더니 이렇게 몇달을 하니까 인정을 하고 많이 이해해즈네요 지금도 저는 거실문 열어 놓고 혼자 누워 있어요 남편하고 사이가 안좋은건 아닌데 혼자 자는게 넘넘 좋아요,갱년기 시작....
갱년기 증상이 열났다가  하더니근육통이 심하네요어떻게 해야되는지 알려주세요?,갱년기가 점점 심해지네요ᆞ근육통 
나이들면서 흰머리도 문제지만 흰 눈썹이 하나 둘 올라오기 시작하네요. 머리야 염색하면 되지만 흰 눈썹 처리는 어떻게 하시나요?,흰 눈섭
"자다가 갑자기 잠이 확 깨버려요그리고나서 뒤척뒤척 잠이 안오고어렵게 잠들다 다시 깨고이거 불면증 맞죠?잠은 드는거 같은데 머리는 깨있는듯한 이거뭐죠?ㅠㅠ혼자 자면서 막 이생각 저생각아휴~~내 머릿속도 좀 쉬어야할텐데요ㅠ잠 안올때 걍 일어나시나요?아님, 침대속에서 저처럼 뒤척뒤척 하시나요?어찌해야 잠을 푹~~잘수있을까요?",불면증 때문에 ㅠㅠ
잇몸 전체가 갑자기 욱신 하는 느낌이 작년부터 있네요.남편이 갑자기 오십대 넘어서면서 문제없던 잇몸이 말썽이면서 생 어금니 두개빠지며 임플란트 했거든요.오일플링도 하고 양치도 하고 썩어 때운 오랜 보철물들이 걱정되어 보조제인 인사돌을 가끔 먹어주지만 걱정뿐이고 치과는 ㅠ 안가고. . ㅠ,인사돌을 먹으면서도
,몸이 늘 피곤하네요
한동안 십자수 뜨개질에 푹 빠져 살았는데 올 해는 시력이 나빠져서 아무것도 하기 싫으네요 0.7 0.8이라 ~~길가다가 사람 얼굴이 선명하게 안보이고 작은 글자도 슬슬 안보이기 시작하네요 ~더 나빠지면 안경써야 하는데 ~나이 먹는다는걸 실감하게 되네요 ~눈 건강에 뭐가 좋을까요 ? ,뜨개질 ~뜨고 싶은데 눈이 ㅠ 
저번달부터 생리양이줄었는데이번달부터는평생없었던편두통이. 생리랑같이왔네요고관절도 아프고참 나이듬이힘든요즘이네요,편두통땜에
젊을때부터 눈의 피로가 심한편인데요.먹는음식이나 약이나 뭔가 해보시고 효과보신거 있을까요?우갱여러분들이 워낙 알고계신게 많아서 도움요청해봅니다~^^,평소 눈의 피로가 심한데요..좋은방법있을까요?
간만에 남편이랑 여기저기 돌아보자고 약속 잡았는데 갑자기 아랫배가 뜨끈한 찜질없이는 허리를 못펼정도로 아프네요.ㅠ이건 뭘까요.괴롭네요.마흔 여덟되기 힘들당어쩌자구 살다 첨들어보는뎅집돌이 남편이 알토란같이. 싸돌아당기자고 요런 제안을 했는데 ㅠ ,생리통땜시 죽겠네요.
약속을 잊어버려요   이제 적어야  겠어요  요즘  머리가  너무 안돌아 가요  늙은다는것이 느껴져요 ㅠㅠ,약속
